match_id,period_id,timestamp,carrier_id,opponent_id,distance_m,approach_angle_deg,carrier_speed_mps,opponent_speed_mps,closing_speed_mps,second_nearest_dist_m,n_supporting_teammates,dist_to_sideline_m,dist_to_goal_line_m,carrier_x,carrier_y,sync_error_suspect,label
J03WPY,1,0:28:27.973000,DFL-OBJ-J0178P,DFL-OBJ-002GMO,1.264001582277489,168.14648061487298,11.21,14.98,-1.0616414989193936,4.724510556660868,1,32.85,21.53,30.97,-1.15,False,1
J03WPY,1,0:28:51.590000,DFL-OBJ-002595,DFL-OBJ-00028V,0.5108815909777901,112.19117068167,9.82,6.15,0.14582096963129315,2.8260396317107785,0,8.89,22.72,29.78,25.11,False,1
J03WPY,1,0:30:19.730000,DFL-OBJ-0026RH,DFL-OBJ-0028T3,1.082589488217949,162.67554864831436,19.4,17.64,-0.49330291827949596,5.480228097442661,1,2.1400000000000006,69.44,16.94,-31.86,False,1
J03WPY,1,0:32:07.950000,DFL-OBJ-002595,DFL-OBJ-0000F8,3.611343240402385,78.47557290674679,2.99,3.74,-0.2019063790511033,6.350763733599289,1,10.920000000000002,44.74,7.76,23.08,False,1
J03WPY,1,0:32:21.056000,DFL-OBJ-0026RH,DFL-OBJ-0001LJ,5.028369517050234,130.85003876367676,17.8,18.37,-1.9341362136617213,5.81055074842308,1,25.79,33.64,-18.86,-8.21,False,1
J03WPY,1,0:32:25.750000,DFL-OBJ-J01KJ5,DFL-OBJ-002GG4,2.898309852310482,98.07527387375067,1.57,3.06,-0.6207274611328095,7.557195246915351,1,19.880000000000003,35.71,-16.79,-14.12,False,1
J03WPY,1,0:32:58.359000,DFL-OBJ-002595,DFL-OBJ-00028V,1.2083045973594553,177.49778430531723,22.89,15.56,1.3812976838501216,9.912360970021217,2,15.02,73.15,-20.65,-18.98,False,1
J03WPY,1,0:33:00.970000,DFL-OBJ-J01KJ5,DFL-OBJ-002595,0.3858756276314929,38.215169121480734,20.55,19.0,1.595218155802675,8.688642011269653,2,5.510000000000002,20.57,-31.93,-28.49,False,1
J03WPY,1,0:33:29.456000,DFL-OBJ-0000NZ,DFL-OBJ-002FYC,6.899637671646244,152.74614589404905,2.61,8.65,-2.4414736747941856,15.241010465188984,1,-3.5600000000000023,30.62,-21.88,37.56,False,1
J03WPY,1,0:33:10.650000,DFL-OBJ-0026RH,DFL-OBJ-002GG4,3.001216420053706,156.9377493412021,11.09,6.19,-4.433737383176568,4.761774879181081,3,23.53,20.83,-31.67,-10.47,False,1
J03WPY,1,0:34:33.431000,DFL-OBJ-002FXT,DFL-OBJ-00008F,2.1910727965998764,23.86306213512034,11.69,5.82,-2.027591412978598,5.526554080075576,3,24.43,45.41,-7.09,9.57,False,1
J03WPY,1,0:34:27.650000,DFL-OBJ-002G5J,DFL-OBJ-0028T3,1.5065191668213185,62.45024684882224,6.82,1.6,-1.2461292719027417,3.840117185711916,1,25.96,63.5,11.0,8.04,False,1
J03WPY,1,0:34:29.410000,DFL-OBJ-0028T3,DFL-OBJ-002G5J,1.3418271125595875,82.7307410783323,3.69,9.07,1.2174257662780157,4.458564791499614,1,26.52,43.980000000000004,8.52,7.48,False,1
J03WPY,1,0:34:30.930000,DFL-OBJ-0000EJ,DFL-OBJ-0000F8,1.112205017071942,165.11071238000991,9.34,14.07,2.658696958709111,3.6310053704173995,2,22.990000000000002,50.01,2.49,11.01,False,1
J03WPY,1,0:35:51.521000,DFL-OBJ-0000F8,DFL-OBJ-002G68,0.9144397191723448,135.17944593660783,7.14,20.35,-0.34557746089835834,4.01473535865068,1,3.6900000000000013,41.019999999999996,-11.48,30.31,False,1
J03WPY,1,0:39:54.362000,DFL-OBJ-0028T3,DFL-OBJ-002G5J,5.2242989960376525,82.60306671875932,14.73,0.24,-1.6118119500537342,4.340057603304363,3,8.739999999999998,58.49,-5.99,-25.26,False,1
J03WPY,1,0:40:03.771000,DFL-OBJ-002GG4,DFL-OBJ-J01H9X,3.9489365657098108,74.3829578218223,3.76,5.87,-0.04928180944671401,9.17877987534291,2,16.85,48.03,4.47,-17.15,False,1
J03WPY,1,0:39:54.490000,DFL-OBJ-0028T3,DFL-OBJ-0026RH,2.791146717748818,155.40097797355105,14.79,1.96,-4.1369822490235375,3.9293765408776986,3,8.350000000000001,58.18,-5.68,-25.65,False,1
J03WPY,1,0:41:20.459000,DFL-OBJ-0000F8,DFL-OBJ-002G68,2.0568179306880814,176.2412144175031,11.88,7.39,-1.6814632282024071,3.4358259560111595,1,2.620000000000001,41.94,-10.56,31.38,False,1
J03WPY,1,0:42:05.036000,DFL-OBJ-002595,DFL-OBJ-0000NZ,1.642010962204577,8.410486852653886,10.35,19.37,2.087306564810248,6.941217472461155,1,5.27,72.86,-20.36,28.73,False,1
J03WPY,1,0:42:16.410000,DFL-OBJ-0028T3,DFL-OBJ-002G5J,1.0846197490365,69.51207675977537,23.61,21.95,0.02991465234141344,1.0846197490365,0,33.68,21.82,30.68,-0.32,False,1
J03WPY,1,0:43:12.564000,DFL-OBJ-J01H9X,DFL-OBJ-002595,3.3041186419376642,11.90186591848881,11.76,12.75,-0.42667515624198904,4.119538809138712,1,28.32,38.14,-14.36,5.68,False,1
J03WPY,1,0:43:27.412000,DFL-OBJ-002GM9,DFL-OBJ-0028BZ,4.412029011690652,170.7657905644953,0.84,5.94,-2.600066598030617,11.789698893525653,1,13.969999999999999,52.04,-0.46,-20.03,False,1
J03WPY,2,0:01:14.910000,DFL-OBJ-002FYC,DFL-OBJ-002FXT,0.6648308055437866,112.72513957373876,3.59,14.98,1.4251952449476517,6.4101950048340965,1,21.46,60.29,7.79,-12.54,False,1
J03WPY,2,0:01:18.910000,DFL-OBJ-0028BZ,DFL-OBJ-002GMO,3.0143821920917717,132.91331019249188,19.52,22.07,-4.1084016877996135,8.962170496034988,1,28.9,24.0,-28.5,-5.1,False,1
J03WPY,2,0:03:17.435000,DFL-OBJ-002FYC,DFL-OBJ-0000F8,3.518465574650404,127.73019069163661,8.76,4.78,-2.9900787667374327,11.204516946303396,0,1.3200000000000003,70.25,17.75,-32.68,False,1
J03WPY,2,0:03:35.810000,DFL-OBJ-J0178P,DFL-OBJ-002GM9,0.70213958726168,168.12733296735655,7.49,8.36,-0.2922614793142522,4.468165171521752,3,16.45,37.91,-14.59,-17.55,False,1
J03WPY,2,0:03:44.467000,DFL-OBJ-0026RH,DFL-OBJ-0001LJ,5.357770058522482,88.23735250424905,15.67,10.5,-2.8960621786812046,5.357770058522482,2,29.6,56.27,-3.77,-4.4,False,1
J03WPY,2,0:03:33.710000,DFL-OBJ-0000EJ,DFL-OBJ-J01H9X,1.1054863183232975,65.81169129888501,2.88,14.36,3.089755396569832,2.1847654336335505,0,7.34,67.51,15.01,-26.66,False,1
J03WPY,2,0:04:13.747000,DFL-OBJ-0001LJ,DFL-OBJ-0026RH,4.6724083725633365,134.06483017942242,9.92,18.04,-1.9850810594825707,8.21833316433448,1,3.9400000000000013,11.350000000000001,-41.15,30.06,False,1
J03WPY,2,0:04:40.819000,DFL-OBJ-0000NZ,DFL-OBJ-002595,4.920010162591132,127.79732096608777,7.02,10.54,-0.9646548787888509,8.696027828842315,1,3.969999999999999,70.17,-17.67,-30.03,False,1
J03WPY,2,0:05:09.508000,DFL-OBJ-J0178P,DFL-OBJ-002GM9,0.6209669878504033,71.14586993135164,20.02,17.27,0.19060433172932878,8.38971394029618,1,1.3999999999999986,15.61,-36.89,-32.6,False,1
J03WPY,2,0:05:13.556000,DFL-OBJ-0028BZ,DFL-OBJ-002GMO,0.5093132631298768,162.18866603320225,4.43,5.07,0.25683121698524186,1.6710774967068405,2,25.45,5.670000000000002,-46.83,-8.55,False,1
J03WPY,2,0:05:19.164000,DFL-OBJ-002595,DFL-OBJ-0000F8,1.3928388277184125,117.57647310838314,1.15,4.2,-0.5884618123916718,11.364809721240388,1,3.9800000000000004,4.159999999999997,-48.34,-30.02,False,1
J03WPY,2,0:04:58.390000,DFL-OBJ-002GMO,DFL-OBJ-0028BZ,0.9700515450222243,80.58706184689069,12.73,26.74,3.869710293451525,9.955666728049911,0,4.149999999999999,73.48,-20.98,-29.85,False,1
J03WPY,2,0:07:15.110000,DFL-OBJ-0028BZ,DFL-OBJ-0000NZ,20.78542999314664,,21.18,0.0,-5.453226671979916,7.834296394699399,2,31.34,26.34,-26.16,2.66,True,1
J03WPY,2,0:08:10.813000,DFL-OBJ-J0178P,DFL-OBJ-0000NZ,8.724792261137223,100.4212655623267,9.22,3.65,-1.8079029435358818,7.0787357628322285,1,10.68,33.11,-19.39,-23.32,False,1
J03WPY,2,0:08:22.141000,DFL-OBJ-002FYC,DFL-OBJ-0000F8,3.0319960422137733,27.38051034732455,2.77,16.27,4.175779754410939,6.919602589744586,1,5.329999999999998,36.15,-16.35,-28.67,False,1
J03WPY,2,0:08:28.958000,DFL-OBJ-002FYC,DFL-OBJ-0000F8,1.2226201372462338,55.80147861690573,2.72,3.98,0.29242338028088677,1.2226201372462338,1,17.34,17.32,-35.18,-16.66,False,1
J03WPY,2,0:08:30.173000,DFL-OBJ-002FYC,DFL-OBJ-002GMO,0.4455333881989111,168.9151087077574,2.21,1.05,0.35437121550532164,0.9479451460923252,2,16.98,18.11,-34.39,-17.02,False,1
J03WPY,2,0:08:35.837000,DFL-OBJ-002FXT,DFL-OBJ-002G68,1.0941663493271936,25.409522567817547,1.87,1.5,0.8445631769000478,1.2888754788574421,2,4.41,75.32,-22.82,-29.59,False,1
J03WPY,2,0:09:17.366000,DFL-OBJ-J01KJ5,DFL-OBJ-0028BZ,1.7681911661356073,17.60371268343665,10.98,16.31,0.9816050162717183,6.330908307660126,1,20.78,61.480000000000004,-8.98,13.22,False,1
J03WPY,2,0:09:04.070000,DFL-OBJ-J01KJ5,DFL-OBJ-002GG4,3.580516722485735,157.24206873033066,10.16,15.73,-2.670268800365688,3.580516722485735,2,12.149999999999999,61.0,-8.5,21.85,False,1
J03WPY,2,0:10:08.438000,DFL-OBJ-0000F8,DFL-OBJ-002G68,0.8486459803710851,27.75962232703092,14.72,9.12,-1.175240289390334,11.631925893849221,1,-0.5799999999999983,36.489999999999995,16.01,-34.58,False,1
J03WPY,2,0:11:38.270000,DFL-OBJ-002595,DFL-OBJ-0000F8,1.4000357138301853,163.14499261250177,9.61,12.68,-1.770566228932667,2.9160246912534875,3,21.740000000000002,42.8,-9.7,12.26,False,1
J03WPY,2,0:11:40.430000,DFL-OBJ-0000F8,DFL-OBJ-002595,0.5547071299343465,94.04583747291144,19.75,22.4,1.0619563327613084,1.5074813431681335,5,26.12,51.88,0.62,7.88,False,1
J03WPY,2,0:12:29.902000,DFL-OBJ-002FXT,DFL-OBJ-002G68,2.3566925976885487,96.82346239903355,15.76,17.81,-2.4404636112543,4.08814138698749,0,16.38,25.68,26.82,-17.62,False,1
J03WPY,2,0:12:45.207000,DFL-OBJ-0028T3,DFL-OBJ-0026RH,1.0507616285342731,38.18885578076711,17.11,12.44,-1.240136246499806,6.546518158532825,0,15.52,16.35,-36.15,18.48,False,1
J03WPY,2,0:12:50.263000,DFL-OBJ-0028T3,DFL-OBJ-0026RH,4.308746917608413,,10.96,0.0,-2.9073901976083327,8.631483070712703,1,16.52,2.1799999999999997,-54.68,17.48,False,1
J03WPY,2,0:13:27.950000,DFL-OBJ-002FXT,DFL-OBJ-00008F,1.324122350842249,49.43217065045491,5.92,12.27,1.8476976126179034,1.97144616969371,3,28.21,11.020000000000003,41.48,-5.79,False,1
J03WPY,2,0:16:21.608000,DFL-OBJ-002FYC,DFL-OBJ-0000F8,2.045605044968359,173.60295594142,3.12,14.07,-3.470464621031538,2.045605044968359,1,13.68,71.41,18.91,-20.32,False,1
J03WPY,2,0:16:29.710000,DFL-OBJ-00028V,DFL-OBJ-002FYC,0.6053098380168637,84.70416273884004,17.4,18.19,0.03692700475059291,6.656973786939528,2,27.78,25.87,26.63,-6.22,False,1
J03WPY,2,0:16:40.830000,DFL-OBJ-0000NZ,DFL-OBJ-002595,0.5920304046246269,98.44260209645128,3.35,7.03,-0.19896321402967182,8.00582912633039,2,20.16,47.26,5.24,-13.84,False,1
J03WPY,2,0:18:42.029000,DFL-OBJ-0028BZ,DFL-OBJ-002GM9,0.4477722635447622,34.67459530480602,9.72,10.54,0.15360704678549136,5.206169417143473,4,14.7,43.92,-8.58,19.3,False,1
J03WPY,2,0:20:03.499000,DFL-OBJ-0028BZ,DFL-OBJ-002GM9,0.33060550509633085,62.35266359439395,5.05,4.09,1.0984862372591717,5.2031144519412615,3,13.059999999999999,43.03,-9.47,20.94,False,1
J03WPY,2,0:20:36.419000,DFL-OBJ-0000F8,DFL-OBJ-002G78,5.880246593468679,159.3322554014869,10.14,17.62,-2.308557534489768,5.165510623355644,4,28.37,48.62,3.88,-5.63,False,1
J03WPY,2,0:20:37.228000,DFL-OBJ-002FYC,DFL-OBJ-J01NQ8,0.9758073580374352,152.92791976200724,5.05,10.73,-1.0617938217481029,3.1950743340335603,2,23.67,53.27,0.77,-10.33,False,1
J03WPY,2,0:20:24.670000,DFL-OBJ-002G78,DFL-OBJ-J01KJ5,0.6503076195155629,66.66630178508484,11.43,13.23,1.3794347712539226,3.973524883525962,4,9.66,40.37,-12.13,24.34,False,1
J03WPY,2,0:20:26.030000,DFL-OBJ-0026IA,DFL-OBJ-J01KJ5,2.672695268825088,8.613924646074043,9.89,15.95,7.42599463657808,5.787296432704997,5,16.89,42.9,-9.6,17.11,False,1
J03WPY,2,0:22:20.836000,DFL-OBJ-0000EJ,DFL-OBJ-J01KJ5,3.162182790415508,137.52789196815976,11.6,18.59,-1.3445881311372077,3.162182790415508,4,10.55,21.7,-30.8,23.45,False,1
J03WPY,2,0:20:28.110000,DFL-OBJ-002G78,DFL-OBJ-002GMO,0.8273451516749208,57.584452670141104,11.76,1.96,2.6704397121853343,1.166747616239261,3,19.85,35.129999999999995,-17.37,14.15,False,1
J03WPY,2,0:22:31.500000,DFL-OBJ-J01NQ8,DFL-OBJ-0028T3,3.2565165437933814,146.9234657507357,3.28,3.39,-1.4405451323830687,2.798231584411841,2,12.61,72.08,-19.58,21.39,False,1
J03WPY,2,0:22:47.292000,DFL-OBJ-J01KJ5,DFL-OBJ-0026IA,2.352126697267813,61.484810953073726,30.39,29.9,0.22541826581996327,10.2314466230343,2,14.690000000000001,55.6,-3.1,-19.31,False,1
J03WPY,2,0:23:28.843000,DFL-OBJ-J01KJ5,DFL-OBJ-002GG4,8.147815658199443,7.267277200754247,6.35,22.42,4.348230272472753,14.812926787100517,0,13.579999999999998,18.67,33.83,20.42,False,1
J03WPY,2,0:22:55.430000,DFL-OBJ-0000F8,DFL-OBJ-0028T3,1.5,154.4059707540012,8.4,21.41,-1.6546181732199705,2.933018922543797,2,21.25,11.799999999999997,40.7,-12.75,False,1
J03WPY,2,0:23:50.710000,DFL-OBJ-002FXT,DFL-OBJ-0001LJ,9.631308322341262,152.68122142060085,3.05,4.44,-0.4559826017015567,17.0383244481375,1,3.469999999999999,15.259999999999998,37.24,-30.53,False,1
J03WPY,2,0:26:45.833000,DFL-OBJ-J01KJ5,DFL-OBJ-002FYC,1.3845215780189175,35.07026169532207,20.17,14.57,4.936500827629911,1.4500000000000028,1,4.829999999999998,32.03,20.47,-29.17,False,1
J03WPY,2,0:28:10.647000,DFL-OBJ-0028BZ,DFL-OBJ-002GMO,0.44011362169330903,170.76276894395065,3.81,4.08,-0.15887553504513513,4.151204644437559,1,10.399999999999999,24.26,-28.24,-23.6,False,1
J03WPY,2,0:28:16.535000,DFL-OBJ-0000F8,DFL-OBJ-0000EJ,1.1552056094046617,98.92060137058019,30.67,28.25,2.972020106081789,9.301494503573068,1,2.9400000000000013,52.18,0.32,-31.06,False,1
J03WPY,2,0:28:49.231000,DFL-OBJ-002FXT,DFL-OBJ-00008F,9.203314620287628,164.8650870184988,3.83,13.58,-5.473606627777792,9.203314620287628,0,-2.3200000000000003,37.39,15.11,36.32,False,1
J03WPY,2,0:29:15.023000,DFL-OBJ-0026IA,DFL-OBJ-0000F8,2.8160255680657413,107.5267484230835,14.91,12.43,0.30917073386595995,4.23415871218829,3,5.579999999999998,66.28,13.78,-28.42,False,1
J03WPY,2,0:28:42.590000,DFL-OBJ-J01CP5,DFL-OBJ-002GG4,1.2980754985747165,77.36872252352116,17.79,22.53,1.6829194098438693,13.6283711425834,0,9.29,93.69,-41.19,24.71,False,1
J03WPY,2,0:29:23.984000,DFL-OBJ-J01KJ5,DFL-OBJ-002GG4,1.79888854574151,34.700112439696944,31.09,26.93,-1.482155030091799,1.79888854574151,2,20.130000000000003,8.530000000000001,43.97,13.87,False,1
J03WPY,2,0:29:32.344000,DFL-OBJ-002GG4,DFL-OBJ-J01CP5,1.084665847162156,65.8010845579764,14.8,9.97,-0.970616083257374,4.28631543402956,1,6.02,75.0,22.5,27.98,False,1
J03WPY,2,0:29:49.671000,DFL-OBJ-002G78,DFL-OBJ-002GMO,6.756130549360337,94.64773408195056,21.73,12.96,3.8613151279358604,4.955855122983319,1,17.29,22.52,-29.98,-16.71,False,1
J03WPY,2,0:31:02.128000,DFL-OBJ-002G78,DFL-OBJ-002GMO,0.7716216689544174,137.66169673991408,0.91,7.46,-0.17174799530704776,0.7716216689544174,1,29.73,6.68,-45.82,-4.27,False,1
J03WPY,2,0:31:52.344000,DFL-OBJ-J01NQ8,DFL-OBJ-0000EJ,7.012310603502958,130.34927479211666,5.62,2.11,-2.341121311880807,4.090990100208015,1,20.6,30.08,22.42,-13.4,False,1
J03WPY,2,0:32:31.777000,DFL-OBJ-0028BZ,DFL-OBJ-002GM9,4.940212546034836,87.295618496138,8.27,4.49,1.9376193200085856,4.940212546034836,3,22.95,40.68,-11.82,11.05,False,1
J03WPY,2,0:35:50.786000,DFL-OBJ-002GG4,DFL-OBJ-002GMO,2.8485083815920222,60.89625138052109,12.6,15.33,5.99420177863618,4.862314263804839,1,23.97,59.84,7.34,-10.03,False,1
